id,title,url,organisation,Wikidata Q number,Wikidata urls,format,date,is_alive,type1,type2,additional,description,Extracted_Locations,postcode
54751,Shetland Jazz Club,http://www.shetlandjazzclub.org/,Shetland Jazz Club,,,website,15/06/2017,False,Music,MUSIC : JAZZ,,"Site of a jazz music club and annual festival located at Sandwick, Shetland.","Sandwick",
57477,Fife Brass Banding,http://fifebrassbanding.org.uk/,Fife Brass Banding,,,website,26/09/2017,False,Music,MUSIC : BRASS BAND,,"Site of a competitive festival of brass band music located in Fife, Scotland.","Fife",
57490,Buckhaven & Methil Brass Band,http://www.buckhavenband.com/,Buckhaven & Methil Miners' Brass Band,,,website,26/09/2017,False,Music,MUSIC : BRASS BAND,,"Site of a brass band based in Eastern Fife, at Buckhaven and Methil.","Buckhaven",
57499,Dunfermline Town Band,http://www.dunfermlinebrass.co.uk/,Dunfermline Brass Band,,,website,26/09/2017,False,Music,MUSIC : BRASS BAND,,"Site of a local brass band based in Dunfermline, Fife.",,
58575,Shock the City,http://www.shockcity.co.uk/,Shock City Productions,,,website,07/11/2017,False,Music,MUSIC : AGENT,,Site of an organisation staging rock music events featuring rock tribute acts.,,
65409,"Kilbarchan Warp & Weft, Story & Song",http://kilbarchanwarpandweft.webs.com/,"Kilbarchan Warp & Weft, Story & Song",,,website,11/05/2018,False,Music,MUSIC : TRADITIONAL / FOLK,,"Site of an online project and blog to collect stories and songs about the village and parish of Kilbarchan, Renfrewshire.","Kilbarchan",
83043,Edinburgh Blues & Rock Festival,https://ebrf.co.uk/,Edinburgh Blues & Rock Festival,,,website,21/11/2018,False,Music,FESTIVAL,,Site of a music festival stages annually in Edinburgh.,"Edinburgh",
86163,Nevis Ensemble,https://nevisensemble.org/,Nevis Scotland,,,website,06/02/2019,False,Music,MUSIC,,Site of a music performance ensemble based on Scotland and playing music in diverse locations.,,
87110,Opera Camerata,http://operacamerata.org.uk/,Opera Camerata,,,website,25/02/2019,False,Music,MUSIC,,Site of an amateur opera company based in Edinburgh.,"Edinburgh",
91842,Beo Feis // Festival,https://www.beofest.co.uk/,Beò Fèis,,,website,13/05/2019,False,Music,FESTIVAL,,Site of a music festival on the Isle of Skye featuring cèilidh bands from the West Coast and islands of Scotland.,,
94309,Glasgow Amateur Flute Ensemble,https://gafe.org.uk/,Glasgow Amateur Flute Ensemble,,,website,27/06/2019,False,Music,MUSIC,,Site of an amateur flute group based in Glasgow.,"Glasgow",
94804,Aberdeen Chamber Orchestra,http://www.aberdeenchamberorchestra.co.uk/,Aberdeen Chamber Orchestra,,,website,15/07/2019,False,Music,MUSIC : ORCHESTRAS,,Site of a chamber orchestra based in Aberdeen.,"Aberdeen",
94810,"Battlefield Band, The",http://www.battlefieldband.co.uk/,Battlefield Band,Q811015,https://www.wikidata.org/wiki/Q811015,website,15/07/2019,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish folk music group.,,
94817,Capella Nova,http://www.cappella-nova.com/,Cappella Nova,,,website,15/07/2019,False,Music,MUSIC,,Site of a professional eary vocal and choral music group based in Glasgow.,"Glasgow",
94822,Concerto Caledonia,http://www.concal.org/,Concerto Caledonia,,,website,15/07/2019,False,Music,MUSIC,,Site of an early music ensemble concentrating on classical and traditional music of Scotland based in Glasgow.,"Glasgow",
95039,Dads Rock Academy Community Interest Company,https://www.dadsrockacademy.org.uk/,Dads Rock Academy Community Interest Company,,,website,19/07/2019,False,Music,MUSIC,,Site of a company providing tutoring in rock music for children and adults; based in Edinburgh.,"Edinburgh",
95136,"Audacity Chor, Edinburgh, Scotland",https://www.audacitychoir.co.uk/,Audacity,,,website,22/07/2019,False,Music,MUSIC : CHOIRS,,"Site of an a-capella choir based in Bruntsfield, Edinburgh.","Edinburgh",
95138,"Eastwood Choral Singers, Glasgow",http://www.eastwoodchoralsociety.org.uk/,Eastwood Choral Singers,,,website,22/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Eastwood, Glasgow. See also http://eastwoodchoralsociety.co.uk/.","Eastwood",
95139,Eastwood Choral Society,http://eastwoodchoralsociety.co.uk/,Eastwood Choral Society,,,website,22/07/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in the Eastwood area of Glasgow. See also http://www.eastwoodchoralsociety.org.uk/.,,
95169,"Pitlochry & District Choral Society, Scotland",http://www.pdcs.info/,Pitlochry & District Choral Society,,,website,23/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a choral society and their choir located in Pitlochry, Perth & Kinross.","Pitlochry",
95180,Russkaya Cappella,https://www.russkayacappella.com/,Russkaya Cappella,,,website,23/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a Scottish choir specialising in Russian music, based in Glasgow.","Glasgow",
95337,"Abbey Consort, Kelso, Scottish Borders",http://abbeyconsort.co.uk/,Abbey Consort,,,website,24/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Kelso, Scottish Borders.","Kelso",
95345,"Accord Choir, Edinburgh",https://accordchoiredinburgh.co.uk/,Accord Choir,,,website,24/07/2019,False,Music,MUSIC : CHOIRS,,Site of a women's choir based in Edinburgh.,"Edinburgh",
95386,Andante Chamber Choir,http://www.andantechamberchoir.webs.com/,Andante Chamber Choir,,,website,25/07/2019,False,Music,MUSIC : CHOIRS,,Site of a classical choral music  choir based in the Scottish Borders.,,
95387,Anstruther Philharmoic Society,http://www.anstrutherphilharmonic.org.uk/,Anstruther Philharmoic Society,,,website,25/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a choral society, based in Anstruther, the East Neuk of Fife.",,
95389,Aria Singers,http://ariasingers.wix.com/aria-website,Aria Singers,,,website,25/07/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in Glasgow.,"Glasgow",
95449,Cantiones Sacrae,http://www.cantiones.net/,Cantiones Sacrae,,,website,26/07/2019,False,Music,MUSIC : CHOIRS,,"Aite of a vocal ensemble that specialises in polyphonic choral music of the Renaissance period, and are based in Dundee.","Dundee",
95456,Buckie Choral Union,http://buckiechoral.org.uk/,Buckie Choral Union,,,website,26/07/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Buckie, Moray.",,
95552,Music Nairn,https://www.musicnairn.org.uk/,Music Nairn,,,website,29/07/2019,False,Music,MUSIC,,"Site of a classical music society staging concerts in Nairn, Moray.",,
95691,"City of Roses Chorus, The",http://www.cityofroseschorus.co.uk/,The City of Roses Chorus,,,website,01/08/2019,False,Music,MUSIC : CHOIRS,,Site of a women's voice choir based in Aberdeen.,"Aberdeen",
95702,Clackmannanshire Choral Society,http://clackschoral.webs.com/,Clackmannanshire Choral Society,,,website,01/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a mixed voice choir and choral society located in Alloa, Clackmannanshire.",,
95737,"Clydebank Male Voice Choir, Strathclyde",http://clydebankmvc.com/,Clydebank Male Voice Choir,,,website,02/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a male voice choir based Clydebank, West Dunbartonshire.","West Dunbartonshire",
95738,Còisir Ghàidhlig Obar Dheathain / Aberdeen Gaelic Choir,http://www.aberdeengaelicchoir.com/,Còisir Ghàidhlig Obar Dheathain,,,website,02/08/2019,False,Music,MUSIC : CHOIRS,,Site of a mixed voice Gaelic choir based in Aberdeen.,"Aberdeen",
95742,Tayside Opera [see also https://www.taysideopera.com/],http://www.taysideopera.org.uk/,Tayside Opera,,,website,02/08/2019,False,Music,"THEATRE / VENUE, THEATRE COMPANY",,Site of an opera company based in Dundee. See also https://www.taysideopera.com/.,"Dundee",
95756,Dreghorn Musical Society,http://www.dreghornmusicalsociety.co.uk/,Dreghorn Musical Society,,,website,02/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a soprano, alto, tenor and bass (SATB) mixed voice choir based in Ayrshire.","Ayrshire",
95793,"Dalgarno Singers, The",http://www.dalgarnosingers.co.uk/,The Dalgarno Singers,,,website,05/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a mixed voice choir based in Thornhill, Stirlingshire.",,
95797,"Mackintosh Choir, The",https://www.mackintoshchoir.com/,The Mackintosh Choir,,,website,05/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a mixed voice choir based in Kelvinside, Glasgow.",,
95803,"Toccata Ladies Choir Livingston, West Lothian, Scotland",http://www.toccataladieschoir.co.uk/,Toccata Ladies Choir,,,website,05/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a female voice choir based in Livingston, West Lothian.",West Lothian,
95804,"Troon Chorus, Ayrshire, Scotland",http://lamourandiere.com/TroonChorus/,Troon Chorus,,,website,05/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Troon, Ayrshire.","Troon",
96168,"Rhythm Box Music Studio, The",http://www.therhythmbox.co.uk/,The Rhythm Box Music Studio,,,website,12/08/2019,False,Music,MUSIC,,"Site of a music education organisation aiming to teach people of any age the skill of playing in music groups. Based in Aberdeenshire, at Banchory and Inverurie.","Aberdeenshire",
96306,"Mahler Players, The",http://www.mahlerplayers.co.uk/,The Mahler Players,,,website,14/08/2019,False,Music,MUSIC,,"Site of a chamber orchestra based in based at Blairgowrie, Perth & Kinross.",,
96333,Love Music Community Choir,https://www.choir.lovemusic.org.uk/,Love Music Productions Ltd,,,website,15/08/2019,False,Music,MUSIC : CHOIRS,,Site of a community choir based in Edinburgh.,"Edinburgh",
96334,Edinburgh Contemporary Choir,https://edinburghcontemporarychoir.com/,Edinburgh Contemporary Choir,,,website,15/08/2019,False,Music,MUSIC : CHOIRS,,Site of a misxed voice choir based in Edinburgh.,"Edinburgh",
96386,Hamish Hawk,http://www.hjhmusic.com/,Hamish Hawk,,,website,16/08/2019,False,Music,MUSIC : TRADITIONAL / FOLK,,Site of a Scottish singer song writer based in Edinburgh.,"Edinburgh",
96389,High Fade Music,https://www.highfademusic.com/,High Fade Music Services Ltd,,,website,16/08/2019,False,Music,"MUSIC : INDIE, POP, ALTERNATIVE & ROCK",,"Site of a music group based in Dalkeith, Midlothian.","Midlothian, Dalkeith",
96392,Edinburgh University Music Society,https://eums.org.uk/,Edinburgh University Music Society,,,website,16/08/2019,False,Music,MUSIC,,"Site of a student music organisation of performers (chorus, Sinfonia and Symphony Orchestra) based at the University of Edinburgh.","Edinburgh",
96394,Edinburgh University Singers [old],http://www.eusingers.co.uk/,Edinburgh University Singers,,,website,16/08/2019,False,Music,MUSIC : CHOIRS,,Site of a choir featuring staff and students from the University of Edindburgh. See also https://singers.eusa.ed.ac.uk/.,"Edinburgh",
96396,Edinburgh University Chamber Choir,http://chamber.eusa.ed.ac.uk,Edinburgh University Chamber Choir,,,website,16/08/2019,False,Music,MUSIC : CHOIRS,,Site of a classical music choir attached to the Univeristy of Edinburgh.,"Edinburgh",
96447,Hebrides Ensemble,http://www.hebridesensemble.org.uk/,Hebrides Ensemble,,,website,19/08/2019,False,Music,MUSIC : ORCHESTRAS,,Site of a classical music ensemble based in Edinburgh.,"Edinburgh",
96448,"Kilmallie Singers, Fort William, Invernesshire, Scotland",http://www.kilmalliesingers.co.uk/,Kilmallie Singers,,,website,19/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Fort William, the Highland.","Fort William, Invernesshire",
96480,Indigomusic Limited,https://www.indigo-music-management.com/,Indigo Music Ltd,,,website,20/08/2019,False,Music,MUSIC,,Site of a musician management company based in Glasgow.,"Glasgow",
96499,Aberdeen Vocal Ensemble,http://www.aberdeenvocalensemble.co.uk/,Aberdeen Vocal Ensemble,,,website,20/08/2019,False,Music,MUSIC : ORCHESTRAS,,Site of a vocal ensemble based in Aberdeen. See also https://www.facebook.com/aberdeenvocalensemble/ and http://www.gilbertandsullivansociety.co.uk/.,"Aberdeen",
96504,Angus Choral Society,https://www.anguschoralsociety.co.uk/,Angus Choral Society,,,website,20/08/2019,False,Music,MUSIC : ORCHESTRAS,,"Site of a mixed voice choir based in Forfar, Angus.","Forfar",
96573,Southside Community Choir,http://www.southsidechoir.weebly.com/,Southside Community Choir,,,website,21/08/2019,False,Music,MUSIC : CHOIRS,,Site of a community mixed voice choir based in Edinburgh.,"Edinburgh",
96575,Got Soul Choir,http://gotsoul.org.uk/,Got Soul Choir,,,website,21/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Edinburgh, specialising in performances of soul music [rooted in African American music].","Edinburgh",
96642,Fair City Singers [old],http://www.faircitysingers.org.uk/,Fair City Singers,,,website,22/08/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in Perth for 11 to 18 year old singers. See also https://faircitysingers.com/.,"Perth",
96655,Glad Community Choir,http://www.gladcommunitychoir.com/,Glad Community Choir,,,website,22/08/2019,False,Music,MUSIC : CHOIRS,,Site of a community choir singing popular and less well known rock and pop songs. Based in Glasgow.,"Glasgow",
96724,"Glasgow School of Art Choir, The",http://www.gsachoir.com/,The Glasgow School of Art Choir,,,website,23/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a non-auditioned mixed voice ensemble of 115 singers, primarily comprising past and present staff and students of The Glasgow School of Art.",,
96753,Glits Ladies Choir,http://www.glits.org.uk/,Glits Ladies Choir,,,website,26/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a female voice choir based in Bruntsfield, Edinburgh.","Edinburgh, Bruntsfield",
96754,Gleniffer Singers,http://www.thegleniffersingers.performers.co.uk/,"Gleniffer Singers, The",,,website,26/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a female voice choir based in Paisley, Renfrewshire.","Paisley",
96777,"Jazz Choir Scotland, Glasgow",https://jazzchoirscotland.org.uk/,Jazz Choir Scotland,,,website,27/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Glasgow, singing a repertoire of Jazz and American Songbook standards.","Glasgow",
96778,"Jolly B's, The / Stonehouse Male Voice Choir",http://www.thejollybs.co.uk/,Stonehouse Male Voice Choir,,,website,27/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a small male voice choir based in Stonehouse, Lanarkshire, s smaller choir of the Stonehouse Male Voice Choir. See also http://www.stonehousemalevoicechoir.com/.","Stonehouse",
96827,Kirkintilloch Male Voice Choir [old],http://www.kmvc.co.uk/,Kirkintilloch Male Voice Choir,,,website,28/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a male voice choir based in Kirkintilloch, East Dunbartonshire.","East Dunbartonshire, Kirkintilloch",
96880,Liltin' Lads and Lassies,http://www.liltinlassies.co.uk/,Liltin’ Lassies,,,website,29/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a female voice choir based in Dunblane, Stirlingshire.","Dunblane",
96884,Livingston Chorale Society,http://www.livingstonchorale.co.uk/,Livingston Chorale Society,,,website,29/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Livingston, West Lothian.","West Lothian, Livingston",
96890,Oksana Mavrodii,http://www.oksanamavrodii.com/,Oksana Mavrodii,,,website,29/08/2019,False,Music,MUSIC : CHOIRS,,"Site of a soprano and choir conductor based in Glasgow, and originally from Ukraine.","Glasgow, Ukraine",
97002,"SongWorks, Edinburgh, Scotland",http://www.songworks.info/,SongWorks,,,website,02/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a mixd voice choir based in Morningside, Edinburgh.","Edinburgh",
97005,Sounds International,http://singglasgow.co.uk/,Sounds International,,,website,02/09/2019,False,Music,MUSIC : CHOIRS,,Site of a mixed voice community choir based in Glasgow.,"Glasgow",
97009,St. Andrews Chorus,https://standrewschorus.weebly.com/,St. Andrews Chorus,,,website,02/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a choral society and choir based in St. Andrews, Fife.","St. Andrews",
97011,St. Andrews University Madrigal Group,http://madgroupsta.weebly.com/,St. Andrews University Madrigal Group,,,website,02/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a vocal group made up of students and staff at the University of St. Andrews, Fife, and specialising in performing English madrigals and secular part songs.",,
97107,Morven Singers,https://morvensingers.wixsite.com/morvensingers/,The Morven Singers,,,website,03/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a mixed voice (soprano, alto, tenor and bass) choir based in Aberdeen.","Aberdeen",
97226,Perth Choral Society,http://www.perthchoral.co.uk/,Perth Choral Society,,,website,04/09/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in Perth.,"Perth",
97229,Peterhead Choral Society,http://www.peterheadchoral.org.uk/,Peterhead Choral Society,,,website,04/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a choir based in Peterhead, Aberdeenshire.","Peterhead, Aberdeenshire",
97281,"Sirens of Titan Choir, Glasgow, Scotland",http://www.sirensoftitan.org.uk/,The Sirens of Titan Choir,,,website,05/09/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in Glasgow.,"Glasgow",
97282,Stevenston Musical Society,http://www.stevenstonmusicalsociety.co.uk/,Stevenston Musical Society,,,website,05/09/2019,False,Music,MUSIC : CHOIRS,,Site of a choir based in Ayrshire.,"Ayrshire",
97283,"Siancio Singers, The",http://sianciosingers.com/,The Siancio Singers,,,website,05/09/2019,False,Music,MUSIC : CHOIRS,,"Site of a social choir based in Haddington, East Lothian.","East Lothian, Haddington",
97284,Shetland Choral Society,http://www.shetlandchoralsociety.org.uk/,Shetland Choral Society,,,website,05/09/2019,False,Music,MUSIC : CHOIRS,,Site of a choir and choral society based in Shetland.,,
97305,Ludus Baroque,http://www.ludusbaroque.co.uk/,Ludus Baroque,,,website,05/09/2019,False,Music,MUSIC,,"Site of a Scottish chamber orchestra and chorus specialising in works of the early music repertoire, based in Edinburgh.","Edinburgh",
97361,Sistema Scotland,https://makeabignoise.org.uk/,Sistema Scotland,,,website,09/09/2019,False,Music,MUSIC : ORCHESTRAS,,Site of an orchestral music charity teaching and bringing clasical music to challenged communities in Scotland.,,
97368,High Heels and Horsehair,https://www.highheelsandhorsehair.com/,High Heels and Horsehair,,,website,09/09/2019,False,Music,MUSIC,,Site of a string duo (violin and cello) playing chamber music and based in Glasgow.,"Glasgow",
97731,Musica Nordica Cic,http://musicanordica.org/,Musica Nordica,,,website,13/09/2019,False,Music,MUSIC,,"Site of a musical organsation which creates and curates live music promoting collaboration and cultural exchange between Scotland and the Nordic nations: Åland, Denmark, the Faroe Islands, Finland, Greenland, Iceland, Norway and Sweden.","the Faroe Islands, Denmark, Finland, Sweden, Norway, Iceland, Greenland",
97792,Opera Bamba Ltd.,http://www.operabamba.co.uk/,Opera Bamba Ltd.,,,website,16/09/2019,False,Music,"THEATRE / VENUE, THEATRE COMPANY",,"Site of a semi-professional opera company based in Paisley, Renfrewshire.","Paisley",
97848,Paisley Pipers Limited,https://www.paisleypipers.com/,The Paisley Pipers Limited,,,website,17/09/2019,False,Music,MUSIC : PIPING,,"Site of a company offering the services for hire of Scottish bagpipers, and accompanists, based in Paisley.","Paisley",
97874,Paragon Ensemble Limited,http://www.paragon-music.org/,Paragon Ensemble Ltd,,,website,18/09/2019,False,Music,MUSIC,,"Site of an inclusive music company inspiring people to create and perform their own music, and using music and the arts to raise people's aspirations, promoting positive self-image, teamwork, communication and learning.",,
98018,Red Hot Chilli Pipers Ltd.,https://redhotchillipipers.co.uk/,Red Hot Chilli Pipers Ltd,,,website,20/09/2019,False,Music,MUSIC : PIPING,,Site of a music group from Scotland fusing traditional bagpipe music with rock music.,,
98057,Woot Music Limited,https://wootmusic.co.uk/,Woot Music Ltd,,,website,20/09/2019,False,Music,MUSIC,,Site of a company staging music events in the Stirling area.,,
98534,Vessel Music Limited,https://www.vesselmusic.co.uk/,Vessel Music Limited,,,website,26/09/2019,False,Music,MUSIC,,Site of music and events producers and promoters based in Glasgow.,"Glasgow",
102556,Opera on a Shoestring,http://www.operaonashoestring.co.uk/,Opera On a Shoestring,,,website,05/12/2019,False,Music,MUSIC,,"Site of a small, independent opera company based in Glasgow.","Glasgow",
102887,Caledonian Voices,http://caledonianvoices.co.uk/,Caledonian Voices,,,website,10/12/2019,False,Music,MUSIC : CHOIRS,,Site of a Scottish professional chamber choir based in central Scotland.,,
102891,Academy of Sacred Music,https://www.aosm.org.uk/,Academy of Sacred Music,,,website,10/12/2019,False,Music,MUSIC,,"Site of a music education organisation based in Glasgow, offering specialist programmes for young people, aged between 5 and 25, that draw out their talent and provide a rich source of inspiration for their personal lives and careers, including, choral singing; individual tuition in singing, piano and music theory; scholarships in voice, composition and other specialist areas.","Glasgow",
112372,DILEAB: a legacy,http://www.dileabalegacy.com/,Comhairle nan Eilean Siar,,,website,06/05/2020,False,Music,MUSIC,,"Site of a programme of work undertaken by the young people of the Outer Hebrides in partnership with the Education, Skills & Children's Services Department of Comhairle nan Eilean Siar and Local Musicians designed to draw on their language, history and culture as a bridge between generations focussing on the future.",,
112477,BeatRoot,http://www.beatrootbeat.org.uk/,Beat Root Beat,,,website,07/05/2020,False,Music,MUSIC,,"Site of a community djembe group located at Cupar, Fife.",,
113300,Torphichen Summer Nights Music Society,https://torphichensummernights.org.uk/,Torphichen Summer Nights,,,website,15/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a series of summer concerts raising funds for local organisations at Torphichen, West Lothian.","West Lothian, Torphichen",
113628,Argyll & Bute Concert Tours,http://argyllandbuteconcerttours.org.uk/,Argyll & Bute Concert Tours,,,website,19/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of an organisation that promotes classical music and classical music education in Argyll & Bute through it's member organisations and the organisation of events.,,
113635,"Berwick Concert Band, The",https://berwickconcertband.wixsite.com/informationinformation,The Berwick Concert Band,,,website,19/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an amatuer classical music orchestra based in Berwick, Northumberland, performing in that county and in the Scottish Borders.","Berwick",
113789,Charlotte Sager,http://charlottesager.weebly.com/,Charlotte Sager,,,website,20/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a professional harp player based in Glasgow.,"Glasgow",
113795,Daniel's Beard,http://danielsbeard.org.uk/,Daniel's Beard,,,website,20/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a professional calssical chamber ensemble based in Glasgow.,"Glasgow",
113997,Edinburgh Players Opera Group,https://www.epogwagner.org/,Edinburgh Players Opera Group,,,website,22/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a group of professional, semi-professional and amateur musicians and singers who rehearse and perform an opera by Richard Wagner year - located in Edinmrburgh.","Edinburgh",
113998,Edinburgh Studio Orchestra,http://edinburghstudioorchestra.org/,Edinburgh Studio Orchestra,,,website,22/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an amateur rehearsal orchestra. playing for pleasure rather than performance, and based in Edinburgh.","Edinburgh",
114074,Edinburgh Wind Orchestra,http://www.edinburghwindorchestra.webs.com/,Edinburgh Wind Orchestra,,,website,22/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a concert band in based in Edinburgh.,"Edinburgh",
114077,Fejes Quartet,http://www.fejesquartet.co.uk/,Fejes Quartet,,,website,22/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a classical music quartet based in Scotland.,,
114080,"Fiddlesticks (Rock, Pop and Folk) Orchestras",http://car5334.wixsite.com/fiddlesticks-tuition/,Fiddlesticks Orchestra,,,website,22/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a rock, pop and folk orchestra located in East Lothian, and for all ages and abilities.","East Lothian",
114223,Genovia Quartet,https://www.genoviaquartet.com/,https://www.genoviaquartet.com/sitemap.xml,,,website,26/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a classical bassoon quartet based in Glasgow.,"Glasgow",
114237,Glasgow Recorder Players,http://www.glasgowsrp.org.uk/,Glasgow Recorder Players,,,website,26/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a recorder orchestra located in Glasgow.,"Glasgow",
114239,Glasgow Sinfonia,http://www.glasgowsinfonia.org.uk/,Glasgow Sinfonia,,,website,26/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a classical music orchestra based in Glasgow.,"Glasgow",
114291,Ian Watt,http://ianwattguitarist.com/,Ian Watt : Guitarist,,,website,26/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a Scottish classical guitarist.,,
114362,Methilhill Community Pipe Band,http://www.mcpipeband.org.uk/,Methilhill Community Pipe Band,,,website,27/05/2020,False,Music,MUSIC : PIPING,,Site of a community Highland pipe band located at Methilhill,,
114386,Opus 8,http://www.opus8.org.uk/,Opus 8,,,website,27/05/2020,False,Music,MUSIC : CHOIRS,,Site of an a cappella based in West Fife (around Culross and Limekilns).,"West Fife",
114400,Lanarkshire Cecilian Orchestra,http://www.lanarkshirececilianorchestra.co.uk/,Lanarkshire Cecilian Orchestra,,,website,27/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an amateur orchestra located in Blantyre, Lanarkshire","Blantyre",
114442,Strike A Chord,http://www.strikeachord.org.uk/,Strike A Chord,,,website,27/05/2020,False,Music,MUSIC,,"Site of a community music group based in Coaltown of Wemyss, Fife.","Coaltown",
114498,Lockerbie Music Society,http://www.lockerbiemusicsociety.co.uk/,Lockerbie & District Music Society,,,website,28/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a music society located in Lockerbie, which stages classical music concerts in the town.","Lockerbie",
114499,Lomond & Clyde Community Orchestra,http://www.locco.org.uk/,Lomond and Clyde Community Orchestra,,,website,28/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a community orchestra located in Helensburgh, Argyll & Bute.","Helensburgh",
114500,Lothian Schools Strathspey and Reel Society,http://lssrs.org.uk/,Lothian Schools Strathspey and Reel Society,,,website,28/05/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a Scottish traditional music orchestra located in,,
114597,Music in Thurso,http://www.musicinthurso.com/,Music in Thurso,,,website,28/05/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an organisation which stages classical music concerets in Thurso, Caithness, Highland.","Thurso",
117985,Opera Alba,http://www.operaalba.com/,Opera Alba,,,website,30/06/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of a small operatic group based in Bearsden ,East Dunbartonshire.","East Dunbartonshire, Bearsden",
117994,No Strings Attached Community Wind Band,http://www.nsaband.co.uk/,No Strings Attached Community Wind Band,,,website,30/06/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a community wind basnd based in Edinburgh. See also https://www.facebook.com/No-Strings-Attached-186233711421587/.,"Edinburgh",
117997,Roger Paterson,https://www.rogerpaterson.co.uk/,Roger Paterson,,,website,30/06/2020,False,Music,MUSIC : ORCHESTRAS,,Site of an opera singer based in Glasgow.,"Glasgow",
118055,Stewarton Winds [old],https://www.stewartonwinds.co.uk/,Stewarton Winds,,,website,01/07/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an amateur wind orchestra located in Stewarton, Ayrshire. See also http://stewartonwinds.band/.","Stewarton",
118063,"Yetholm Sinfonia, The",http://www.yetholmsinfonia.com/,The Yetholm Sinfonia,,,website,01/07/2020,False,Music,MUSIC : ORCHESTRAS,,"Site of an amateur orchestra based in Yetholm, the Scottish Borders.","Yetholm",
118064,YMCA Glasgow Wind Orchestra,http://www.ywoglasgow.org.uk/,YMCA Glasgow Wind Orchestra,,,website,01/07/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a community wind band based in Glasgow.,"Glasgow",
118065,Scottish Fiddle Society,http://www.thescottishfiddlesociety.org.uk/,Scottish Fiddle Society,,,website,01/07/2020,False,Music,MUSIC : ORCHESTRAS,,Site of a Scottish traditional music society.,,
118089,Bathgate Brass Band,https://www.thebathgateband.com/,Bathgate Brass Band,,,website,01/07/2020,False,Music,MUSIC : BRASS BAND,,"Site of a competitive brass band located in Bathgate, West Lothian.","West Lothian, Bathgate",
118100,Coalburn Silver Band,http://www.coalburnsilverband.co.uk/,Coalburn Silver Band,,,website,01/07/2020,False,Music,MUSIC : BRASS BAND,,"Site of a competitive brass band located in Coalburn, South Lanarkshire.","Coalburn, South Lanarkshire",
